index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अन्ये		अन्ये	अन्1{कर्मणि;लट्;उ;एक;आत्मनेपदी;अदादिः}/अन्य{सर्वनाम;पुं;1;बहु}/अन्य{सर्वनाम;नपुं;1;द्वि}/अन्य{सर्वनाम;नपुं;2;द्वि}/अन्या{सर्वनाम;स्त्री;1;द्वि}/अन्या{सर्वनाम;स्त्री;2;द्वि}	अन्य{सर्वनाम;पुं;1;बहु}	विशेषणम्,9.2	विशेषणम्,8.1#विशेषणम्,5.2#विशेषणम्,7.3#विशेषणम्,6.1#विशेषणम्,3.1#विशेषणम्,9.2	N1	अन्य	अन्य
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और	और
3.1	बहवः		बहवः	बहु{पुं;1;बहु}/बहु{स्त्री;1;बहु}/बहु{स्त्री;2;बहु}/बहु{पुं;8;बहु}/बहु{स्त्री;8;बहु}	बहु{पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,7.3#विशेषणम्,6.1#विधेय_विशेषणम्,1.1#विशेषणम्,8.1#विशेषणम्,4.1	N1	बहुत	बहुत
4.1	शूराः		शूरा	शूरा{स्त्री;1;एक}	शूरा{स्त्री;1;एक}	विशेषणम्,9.2	विशेषणम्,9.2	N1	शूर	शूर
5.1	मत्-		मत्-अर्थे	अस्मद्	अस्मद्	चतुर्थी-तत्पुरुषः,5.2	चतुर्थी-तत्पुरुषः,5.2	CP	मत्-	मत्-
5.2	अर्थे			अर्थ{नपुं;1;द्वि}/अर्थ{नपुं;2;द्वि}/अर्थ{नपुं;8;द्वि}/अर्थ{पुं;7;एक}/अर्थ{नपुं;7;एक}/अर्था{स्त्री;8;एक}/अर्था{स्त्री;8;द्वि}/अर्था{स्त्री;1;द्वि}/अर्था{स्त्री;2;द्वि}	अर्थ{पुं;7;एक}	प्रयोजनम्,10.1	विशेषणम्,8.1#विशेषणम्,1.1#विधेय_विशेषणम्,1.1#प्रयोजनम्1,10.1#अधिकरणम्,10.1#प्रयोजनम्,10.1	N7	अर्थ_में	अर्थ_में
6.1	त्यक्तजीविताः		त्यक्तजीविताः	त्यक्तजीवित{पुं;1;बहु}/त्यक्तजीविता{स्त्री;1;बहु}/त्यक्तजीविता{स्त्री;2;बहु}	त्यक्तजीवित{पुं;1;बहु}	विशेषणम्,9.2	विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,10.1#विशेषणम्,9.2	N1	त्यक्तजीवित	त्यक्तजीवित
7.1	नाना-		नाना-शस्त्र-प्रहरणाः	नाना	नाना	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	नाना-	नाना-
7.2	शस्त्र-			शस्त्र	शस्त्र	बहुव्रीहिः,7.3	बहुव्रीहिः,7.3	CP	शस्त्र-	शस्त्र-
7.3	प्रहरणाः			प्रहरण{पुं;8;बहु}/प्रहरण{पुं;1;बहु}/प्रहरणा{स्त्री;8;बहु}/प्रहरणा{स्त्री;1;बहु}/प्रहरणा{स्त्री;2;बहु}	प्रहरण{पुं;1;बहु}	विशेषणम्,9.2	विशेषणम्,9.2#विशेषणम्,3.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,10.1#विशेषणम्,8.1	N1	प्रहरण	प्रहरण
8.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,9.2	विशेषणम्,5.2#विशेषणम्,1.1#विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,1.1#विधेय_विशेषणम्,7.3#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,10.1#विशेषणम्,9.2	N1	सब	सब
9.1	युद्ध-		युद्धविशारदाः	युद्ध-	युद्ध-	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP		
9.2	विशारदाः			विशारद{पुं;1;बहु}	विशारद{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1		
10.1	(सन्ति)		(सन्ति)	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	हैं	हैं
-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अ-	5	अपर्याप्तं	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	सब_प्रकार_से_अजेय	unconquerable	<न-पर्याप्तं>Tn	-
1.2	पर्याप्तम्			पर्याप्त{नपुं;1;एक}/पर्याप्त{नपुं;2;एक}	पर्याप्त{नपुं;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1				-
2.1	तत्	3	तदस्माकं	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वह	that	-	-
3.1	अस्माकम्	2		अस्मद्{6;बहु}	अस्मद्{6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	हमारी	of_ours	-	-
4.1	बलम्	4	बलं	बल{पुं;2;एक}/बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,5.1.1	कर्ता,5.1.1	N1	सेना	army	-	-
5.1	भीष्म-	1	भीष्माभिरक्षितम्	भीष्म	भीष्म	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	भीष्मपितामह_द्वारा_रक्षित	fully_protected_by_Bhisma	<भीष्म-अभिरक्षितम्>T3	-
5.2	अभिरक्षितम्			अभिरक्षित{पुं;2;एक}/अभिरक्षित{नपुं;1;एक}/अभिरक्षित{नपुं;2;एक}	अभिरक्षित{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
6.1	(अस्ति)	6		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,4.1;अकर्मकः.1	अभिहित_कर्ता,4.1;अकर्मकः.1	KP	(है)	is	-	-
7.1	पर्याप्तम्	12	पर्याप्तं	पर्याप्त{नपुं;1;एक}/पर्याप्त{नपुं;2;एक}	पर्याप्त{नपुं;1;एक}	विधेय_विशेषणम्,12.1.1	विधेय_विशेषणम्,12.1.1	N1	जीतने_में_सुगम	easy_to_conquer	-	-
8.1	तु	7	त्विदमेतेषां	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और	but	-	-
9.1	इदम्	10		इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	यह	all_this	-	-
10.1	एतेषाम्	9		एतद्{पुं;6;बहु}/एतद्{नपुं;6;बहु}	एतद्{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	इन_की	of_the_Pandavas	-	-
11.1	बलम्	11	बलं	बल{पुं;2;एक}/बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,12.1.1	कर्ता,12.1.1	N1	सेना	army	-	-
12.1	भीम-	8	भी्माभिरक्षितम्	भीम	भीम	तृतीया-तत्पुरुषः,12.2	तृतीया-तत्पुरुषः,12.2	CP	भी्म_द्वारा_रक्षित	fully_protected_by_Bhisma	<भी्म-अभिरक्षितम्>T3	-
12.2	अभिरक्षितम्			अभिरक्षित{पुं;2;एक}/अभिरक्षित{नपुं;1;एक}/अभिरक्षित{नपुं;2;एक}	अभिरक्षित{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
13.1	(अस्ति)	13		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11.1;अकर्मकः.1	अभिहित_कर्ता,11.1;अकर्मकः.1	KP	(है)	is	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अयनेषु	2	अयनेषु	अयन{नपुं;7;बहु}	अयन{नपुं;7;बहु}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	मोर्चों_पर	on_all_fronts	-	-
2.1	च	3	च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	इसलिये	also	कर्था	-
3.1	सर्वेषु	1	सर्वेषु	सर्व{पुं;7;बहु}/सर्व{नपुं;7;बहु}	सर्व{नपुं;7;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N7	सब	everywhere	-	-
4.1	यथा-	4	यथाभागमवस्थिताः	यथा	यथा	अव्ययीभावः,4.2	अव्ययीभावः,4.2	CP	अपनी-अपनी_जगह	in_respective_positions	<यथा-भागम्>A1	-
4.2	भागम्			भाग{पुं;2;एक}/भाग{नपुं;1;एक}/भाग{नपुं;2;एक}	भाग{पुं;2;एक}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	N2				-
5.1	अवस्थिताः	5		अवस्थित{पुं;1;बहु}/अवस्थिता{स्त्री;1;बहु}/अवस्थिता{स्त्री;2;बहु}	अव_स्था1{कृत्_प्रत्ययः:क्त;अव_ष्ठा;भ्वादिः;पुं}{1;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N1	स्थित_रहते_हुए	stationed	-	-
